storenr,date,customers
266,2015-06-18,5844
267,2015-06-18,7104
268,2015-06-18,7160
272,2015-06-18,5440
278,2015-06-18,5688
291,2015-06-18,10532
306,2015-06-18,7980
323,2015-06-18,8676
101,2015-06-19,7732
180,2015-07-08,7412
182,2015-07-08,5256
183,2015-07-08,6080
184,2015-07-08,5924
189,2015-07-08,5280
191,2015-07-08,4684
192,2015-07-08,3652
193,2015-07-08,5296
196,2015-07-08,9548
197,2015-07-08,4608
200,2015-07-08,7004
206,2015-07-08,6824
207,2015-07-08,4988
211,2015-07-08,13212
213,2015-07-08,7916
218,2015-07-08,3960
221,2015-07-08,8656
222,2015-07-08,6720
227,2015-07-08,8280
229,2015-07-08,5272
230,2015-07-08,6436
231,2015-07-08,7404
236,2015-07-08,6616
254,2015-07-08,4356
257,2015-07-08,6976
262,2015-07-08,4272
266,2015-07-08,9616
267,2015-07-08,6164
268,2015-07-08,6316
272,2015-07-08,5268
278,2015-07-08,5200
291,2015-07-08,9104
306,2015-07-08,6716
323,2015-07-08,6780
101,2015-07-09,10904
105,2015-07-09,11132
110,2015-07-09,5032
111,2015-07-09,7656
112,2015-07-09,5488
113,2015-07-09,4728
115,2015-07-09,7884
117,2015-07-09,10580
118,2015-07-09,8236
122,2015-07-09,7664
123,2015-07-09,9204
124,2015-07-09,6844
125,2015-07-09,9016
126,2015-07-09,11668
127,2015-07-09,6328
128,2015-07-09,7692
134,2015-07-09,6668
138,2015-07-09,7036
139,2015-07-09,10120
140,2015-07-09,5304
141,2015-07-09,6360
143,2015-07-09,10156
152,2015-07-09,5332
154,2015-07-09,26800
155,2015-07-09,9896
159,2015-07-09,6128
163,2015-07-09,7372
168,2015-07-09,6280
170,2015-07-09,7692
173,2015-07-09,6652
180,2015-07-09,9284
182,2015-07-09,6476
183,2015-07-09,7392
184,2015-07-09,7536
189,2015-07-09,7576
191,2015-07-09,5792
211,2015-07-28,13096
213,2015-07-28,8816
218,2015-07-28,4248
221,2015-07-28,9208
222,2015-07-28,7212
227,2015-07-28,8896
229,2015-07-28,5616
230,2015-07-28,7320
231,2015-07-28,7900
236,2015-07-28,6300
254,2015-07-28,4364
257,2015-07-28,7192
262,2015-07-28,4504
266,2015-07-28,8692
267,2015-07-28,6660
268,2015-07-28,6892
272,2015-07-28,4668
278,2015-07-28,5280
291,2015-07-28,9392
306,2015-07-28,8280
323,2015-07-28,7472
101,2015-07-29,10524
105,2015-07-29,8696
110,2015-07-29,3812
111,2015-07-29,5312
112,2015-07-29,4292
113,2015-07-29,3660
115,2015-07-29,6316
117,2015-07-29,8472
118,2015-07-29,6316
122,2015-07-29,6464
123,2015-07-29,7000
124,2015-07-29,6136
125,2015-07-29,7772
126,2015-07-29,9848
127,2015-07-29,5176
128,2015-07-29,5668
134,2015-07-29,5064
138,2015-07-29,5532
139,2015-07-29,8376
140,2015-07-29,4044
141,2015-07-29,5896
143,2015-07-29,8316
152,2015-07-29,3656
154,2015-07-29,10220
155,2015-07-29,7860
159,2015-07-29,5084
163,2015-07-29,5784
168,2015-07-29,5000
170,2015-07-29,6220
173,2015-07-29,6532
180,2015-07-29,7748
182,2015-07-29,5108
183,2015-07-29,6192
184,2015-07-29,5824
189,2015-07-29,5716
191,2015-07-29,4616
192,2015-07-29,3336
193,2015-07-29,5644
196,2015-07-29,9980
197,2015-07-29,4476
200,2015-07-29,6888
206,2015-07-29,7128
207,2015-07-29,4888
211,2015-07-29,12772
213,2015-07-29,8684
218,2015-07-29,4112
221,2015-07-29,8240
222,2015-07-29,7164
227,2015-07-29,8076
115,2015-08-18,7508
117,2015-08-18,9284
118,2015-08-18,7784
122,2015-08-18,7840
123,2015-08-18,8068
124,2015-08-18,6484
125,2015-08-18,8304
127,2015-08-18,5580
128,2015-08-18,6260
134,2015-08-18,6208
138,2015-08-18,6204
139,2015-08-18,9652
140,2015-08-18,5240
141,2015-08-18,6340
143,2015-08-18,9668
152,2015-08-18,4180
154,2015-08-18,11408
155,2015-08-18,8344
159,2015-08-18,5688
163,2015-08-18,6896
168,2015-08-18,5488
170,2015-08-18,9332
173,2015-08-18,5416
180,2015-08-18,9236
182,2015-08-18,6180
183,2015-08-18,7028
184,2015-08-18,6936
189,2015-08-18,6820
191,2015-08-18,5236
192,2015-08-18,4128
193,2015-08-18,6900
196,2015-08-18,10968
197,2015-08-18,5108
200,2015-08-18,7428
206,2015-08-18,7860
207,2015-08-18,5756
211,2015-08-18,13760
213,2015-08-18,9940
218,2015-08-18,5220
221,2015-08-18,9936
222,2015-08-18,8404
227,2015-08-18,9508
229,2015-08-18,6480
230,2015-08-18,7988
231,2015-08-18,8168
236,2015-08-18,6932
254,2015-08-18,4908
257,2015-08-18,7528
262,2015-08-18,5036
266,2015-08-18,9840
267,2015-08-18,10292
268,2015-08-18,7792
272,2015-08-18,5580
278,2015-08-18,5884
291,2015-08-18,9540
306,2015-08-18,8512
323,2015-08-18,8028
124,2015-08-19,9472
125,2015-08-19,12236
127,2015-08-19,8608
128,2015-08-19,9832
134,2015-08-19,8972
138,2015-08-19,8724
139,2015-08-19,13316
140,2015-08-19,7660
141,2015-08-19,9016
143,2015-08-19,13716
152,2015-08-19,7032
154,2015-08-19,15552
105,2015-06-19,10276
110,2015-06-19,4628
111,2015-06-19,7336
112,2015-06-19,5512
113,2015-06-19,5012
115,2015-06-19,7660
117,2015-06-19,11260
118,2015-06-19,8116
122,2015-06-19,7332
123,2015-06-19,8556
124,2015-06-19,6180
125,2015-06-19,8872
126,2015-06-19,11992
127,2015-06-19,5684
128,2015-06-19,7200
134,2015-06-19,6496
138,2015-06-19,6496
139,2015-06-19,10164
140,2015-06-19,5976
141,2015-06-19,6484
143,2015-06-19,9664
152,2015-06-19,4984
155,2015-06-19,10132
159,2015-06-19,5964
163,2015-06-19,6864
168,2015-06-19,5676
170,2015-06-19,8436
173,2015-06-19,5652
180,2015-06-19,8940
182,2015-06-19,6640
183,2015-06-19,7200
184,2015-06-19,6920
189,2015-06-19,6676
191,2015-06-19,5400
192,2015-06-19,4304
193,2015-06-19,6616
196,2015-06-19,10156
197,2015-06-19,5280
200,2015-06-19,10688
206,2015-06-19,8596
207,2015-06-19,7024
211,2015-06-19,11308
213,2015-06-19,9688
218,2015-06-19,5480
221,2015-06-19,9904
222,2015-06-19,9008
227,2015-06-19,10136
229,2015-06-19,6956
230,2015-06-19,7908
231,2015-06-19,8812
236,2015-06-19,6928
254,2015-06-19,5104
257,2015-06-19,8008
262,2015-06-19,5024
266,2015-06-19,6952
267,2015-06-19,7288
268,2015-06-19,7096
272,2015-06-19,5460
278,2015-06-19,6124
291,2015-06-19,10088
306,2015-06-19,8944
323,2015-06-19,8264
101,2015-06-20,9272
105,2015-06-20,12116
110,2015-06-20,6132
111,2015-06-20,7620
112,2015-06-20,6260
113,2015-06-20,5392
115,2015-06-20,8708
192,2015-07-09,4420
193,2015-07-09,7092
196,2015-07-09,11716
197,2015-07-09,5444
200,2015-07-09,8036
206,2015-07-09,8148
207,2015-07-09,6252
211,2015-07-09,16076
213,2015-07-09,10676
218,2015-07-09,5576
221,2015-07-09,10688
222,2015-07-09,8680
227,2015-07-09,9584
229,2015-07-09,7792
230,2015-07-09,8468
231,2015-07-09,8200
236,2015-07-09,8396
254,2015-07-09,5120
257,2015-07-09,7732
262,2015-07-09,5136
266,2015-07-09,9844
267,2015-07-09,6724
268,2015-07-09,8092
272,2015-07-09,5692
278,2015-07-09,5912
291,2015-07-09,10332
306,2015-07-09,10132
323,2015-07-09,8400
101,2015-07-10,10752
105,2015-07-10,11540
110,2015-07-10,5000
111,2015-07-10,7416
112,2015-07-10,5696
113,2015-07-10,5904
115,2015-07-10,8180
117,2015-07-10,9836
118,2015-07-10,9008
122,2015-07-10,8224
123,2015-07-10,8656
124,2015-07-10,6612
125,2015-07-10,9008
126,2015-07-10,13620
127,2015-07-10,6524
128,2015-07-10,8060
134,2015-07-10,6884
138,2015-07-10,7092
139,2015-07-10,10268
140,2015-07-10,6260
141,2015-07-10,7048
143,2015-07-10,10152
152,2015-07-10,5276
154,2015-07-10,20184
155,2015-07-10,9352
159,2015-07-10,6512
163,2015-07-10,7536
168,2015-07-10,5816
170,2015-07-10,8712
173,2015-07-10,6524
180,2015-07-10,9460
182,2015-07-10,6964
183,2015-07-10,7844
184,2015-07-10,6968
189,2015-07-10,7492
191,2015-07-10,5920
192,2015-07-10,4784
193,2015-07-10,7128
196,2015-07-10,12188
197,2015-07-10,5504
200,2015-07-10,8240
229,2015-07-29,5428
230,2015-07-29,6952
231,2015-07-29,7028
236,2015-07-29,6100
254,2015-07-29,4288
257,2015-07-29,6556
262,2015-07-29,4456
266,2015-07-29,9628
267,2015-07-29,6116
268,2015-07-29,6772
272,2015-07-29,4516
278,2015-07-29,5260
291,2015-07-29,9012
306,2015-07-29,7984
323,2015-07-29,6940
101,2015-07-30,11404
105,2015-07-30,9976
110,2015-07-30,4532
111,2015-07-30,6916
112,2015-07-30,5068
113,2015-07-30,4748
115,2015-07-30,6832
117,2015-07-30,9316
118,2015-07-30,7420
122,2015-07-30,7544
123,2015-07-30,8020
124,2015-07-30,6700
125,2015-07-30,8792
126,2015-07-30,10916
127,2015-07-30,5804
128,2015-07-30,6468
134,2015-07-30,5888
138,2015-07-30,6012
139,2015-07-30,9416
140,2015-07-30,5000
141,2015-07-30,6532
143,2015-07-30,9476
152,2015-07-30,4380
154,2015-07-30,10880
155,2015-07-30,8056
159,2015-07-30,6024
163,2015-07-30,6404
168,2015-07-30,5268
170,2015-07-30,7144
173,2015-07-30,7508
180,2015-07-30,8504
182,2015-07-30,5772
183,2015-07-30,7312
184,2015-07-30,6948
189,2015-07-30,6492
191,2015-07-30,5544
192,2015-07-30,3912
193,2015-07-30,6504
196,2015-07-30,11540
197,2015-07-30,4900
200,2015-07-30,7676
206,2015-07-30,7584
207,2015-07-30,5612
211,2015-07-30,14196
213,2015-07-30,9796
218,2015-07-30,5024
221,2015-07-30,9764
222,2015-07-30,7832
227,2015-07-30,9420
229,2015-07-30,6196
230,2015-07-30,7980
231,2015-07-30,8056
236,2015-07-30,6800
254,2015-07-30,4276
257,2015-07-30,7632
155,2015-08-19,10908
159,2015-08-19,8568
163,2015-08-19,10204
168,2015-08-19,7400
170,2015-08-19,13216
173,2015-08-19,8500
180,2015-08-19,11992
182,2015-08-19,8796
183,2015-08-19,9488
184,2015-08-19,9568
189,2015-08-19,9900
191,2015-08-19,7360
192,2015-08-19,5948
193,2015-08-19,9140
196,2015-08-19,14836
197,2015-08-19,7772
200,2015-08-19,9992
206,2015-08-19,10924
207,2015-08-19,8728
211,2015-08-19,18756
213,2015-08-19,13020
218,2015-08-19,8132
221,2015-08-19,12324
222,2015-08-19,11388
227,2015-08-19,12128
229,2015-08-19,9400
230,2015-08-19,10916
231,2015-08-19,11784
236,2015-08-19,10164
254,2015-08-19,7164
257,2015-08-19,10884
262,2015-08-19,6824
266,2015-08-19,14528
267,2015-08-19,13800
268,2015-08-19,10412
272,2015-08-19,8088
278,2015-08-19,8216
291,2015-08-19,13016
306,2015-08-19,12324
323,2015-08-19,12352
101,2015-08-19,14400
105,2015-08-19,14420
110,2015-08-19,7244
111,2015-08-19,9688
112,2015-08-19,7256
113,2015-08-19,6788
115,2015-08-19,10244
117,2015-08-19,12064
118,2015-08-19,11028
122,2015-08-19,10044
123,2015-08-19,11548
101,2015-08-21,13108
105,2015-08-21,10116
110,2015-08-21,4712
111,2015-08-21,6708
112,2015-08-21,5116
113,2015-08-21,4784
115,2015-08-21,7868
117,2015-08-21,7880
118,2015-08-21,7708
122,2015-08-21,8796
123,2015-08-21,8280
124,2015-08-21,7784
125,2015-08-21,8392
127,2015-08-21,5220
128,2015-08-21,7060
134,2015-08-21,6276
138,2015-08-21,6508
139,2015-08-21,10224
117,2015-06-20,11264
118,2015-06-20,9236
122,2015-06-20,7952
123,2015-06-20,9852
124,2015-06-20,6336
125,2015-06-20,10844
126,2015-06-20,12420
127,2015-06-20,6720
128,2015-06-20,8120
134,2015-06-20,7172
138,2015-06-20,7860
139,2015-06-20,11788
140,2015-06-20,6352
141,2015-06-20,7808
143,2015-06-20,11284
152,2015-06-20,5832
155,2015-06-20,12256
159,2015-06-20,7752
163,2015-06-20,8040
168,2015-06-20,6952
170,2015-06-20,8116
173,2015-06-20,6908
180,2015-06-20,10144
182,2015-06-20,7516
183,2015-06-20,7620
184,2015-06-20,8068
189,2015-06-20,7496
191,2015-06-20,5816
192,2015-06-20,5376
193,2015-06-20,7372
196,2015-06-20,11868
197,2015-06-20,6244
200,2015-06-20,10928
206,2015-06-20,9200
207,2015-06-20,6964
211,2015-06-20,13076
213,2015-06-20,10448
218,2015-06-20,5540
221,2015-06-20,9324
222,2015-06-20,9472
227,2015-06-20,11044
229,2015-06-20,7448
230,2015-06-20,8488
231,2015-06-20,10552
236,2015-06-20,8964
254,2015-06-20,6188
257,2015-06-20,10100
262,2015-06-20,4752
266,2015-06-20,9512
267,2015-06-20,8148
268,2015-06-20,7404
272,2015-06-20,6648
278,2015-06-20,5876
291,2015-06-20,11672
306,2015-06-20,11248
323,2015-06-20,9592
200,2015-06-21,9272
101,2015-06-22,8228
105,2015-06-22,10516
110,2015-06-22,4616
111,2015-06-22,6836
112,2015-06-22,5124
113,2015-06-22,4412
115,2015-06-22,7864
117,2015-06-22,12368
118,2015-06-22,7852
122,2015-06-22,6220
123,2015-06-22,8476
124,2015-06-22,5872
206,2015-07-10,8080
207,2015-07-10,6848
211,2015-07-10,16412
213,2015-07-10,10036
218,2015-07-10,5708
221,2015-07-10,9812
222,2015-07-10,9440
227,2015-07-10,9220
229,2015-07-10,7496
230,2015-07-10,8352
231,2015-07-10,8660
236,2015-07-10,8024
254,2015-07-10,5644
257,2015-07-10,8128
262,2015-07-10,5508
266,2015-07-10,10616
267,2015-07-10,7788
268,2015-07-10,7608
272,2015-07-10,6340
278,2015-07-10,6216
291,2015-07-10,9856
306,2015-07-10,11300
323,2015-07-10,8348
101,2015-07-11,13408
105,2015-07-11,12332
110,2015-07-11,5824
111,2015-07-11,7548
112,2015-07-11,6544
113,2015-07-11,6028
115,2015-07-11,9148
117,2015-07-11,9152
118,2015-07-11,9548
122,2015-07-11,8900
123,2015-07-11,9492
124,2015-07-11,7772
125,2015-07-11,10260
126,2015-07-11,12908
127,2015-07-11,6916
128,2015-07-11,8756
134,2015-07-11,7640
138,2015-07-11,8440
139,2015-07-11,11676
140,2015-07-11,6712
141,2015-07-11,8164
143,2015-07-11,11240
152,2015-07-11,5948
154,2015-07-11,18972
155,2015-07-11,10940
159,2015-07-11,8364
163,2015-07-11,8548
168,2015-07-11,6952
170,2015-07-11,9372
173,2015-07-11,7268
180,2015-07-11,10060
182,2015-07-11,7540
183,2015-07-11,7184
184,2015-07-11,7808
189,2015-07-11,8104
191,2015-07-11,6352
192,2015-07-11,5920
193,2015-07-11,8120
196,2015-07-11,12716
197,2015-07-11,6488
200,2015-07-11,8244
206,2015-07-11,8044
207,2015-07-11,7180
211,2015-07-11,18144
213,2015-07-11,10540
218,2015-07-11,5716
262,2015-07-30,5016
266,2015-07-30,9356
267,2015-07-30,6748
268,2015-07-30,7660
272,2015-07-30,4680
278,2015-07-30,5576
291,2015-07-30,9684
306,2015-07-30,9208
323,2015-07-30,7940
101,2015-07-31,11048
105,2015-07-31,10192
110,2015-07-31,4436
111,2015-07-31,6964
112,2015-07-31,5156
113,2015-07-31,5240
115,2015-07-31,7324
117,2015-07-31,9276
118,2015-07-31,7352
122,2015-07-31,8092
123,2015-07-31,8052
124,2015-07-31,6864
125,2015-07-31,8332
126,2015-07-31,11988
127,2015-07-31,5508
128,2015-07-31,6864
134,2015-07-31,6160
138,2015-07-31,5940
139,2015-07-31,9608
140,2015-07-31,5764
141,2015-07-31,6352
143,2015-07-31,9080
152,2015-07-31,4788
154,2015-07-31,11072
155,2015-07-31,8496
159,2015-07-31,6092
163,2015-07-31,6588
168,2015-07-31,5464
170,2015-07-31,7428
173,2015-07-31,7072
180,2015-07-31,8348
182,2015-07-31,6236
183,2015-07-31,7056
184,2015-07-31,6980
189,2015-07-31,6696
191,2015-07-31,5776
192,2015-07-31,3996
193,2015-07-31,6744
196,2015-07-31,11000
197,2015-07-31,5028
200,2015-07-31,7576
206,2015-07-31,7836
207,2015-07-31,6552
211,2015-07-31,15028
213,2015-07-31,9420
218,2015-07-31,5008
221,2015-07-31,9156
222,2015-07-31,8740
227,2015-07-31,8996
229,2015-07-31,6520
230,2015-07-31,7596
231,2015-07-31,8304
236,2015-07-31,7128
254,2015-07-31,5336
257,2015-07-31,7396
262,2015-07-31,5056
266,2015-07-31,9740
267,2015-07-31,7188
268,2015-07-31,7476
272,2015-07-31,6020
278,2015-07-31,5756
163,2015-08-22,7240
168,2015-08-22,6068
170,2015-08-22,8124
173,2015-08-22,5796
180,2015-08-22,8876
182,2015-08-22,6968
183,2015-08-22,5976
184,2015-08-22,6916
189,2015-08-22,6596
191,2015-08-22,5292
192,2015-08-22,4452
193,2015-08-22,6448
196,2015-08-22,11716
197,2015-08-22,5468
200,2015-08-22,7492
206,2015-08-22,7264
207,2015-08-22,6416
211,2015-08-22,15568
213,2015-08-22,9676
218,2015-08-22,4812
221,2015-08-22,8040
222,2015-08-22,8020
227,2015-08-22,8156
229,2015-08-22,6764
230,2015-08-22,6892
231,2015-08-22,8392
236,2015-08-22,8040
254,2015-08-22,5696
257,2015-08-22,8804
262,2015-08-22,4496
266,2015-08-22,12172
267,2015-08-22,9604
268,2015-08-22,7844
272,2015-08-22,6024
278,2015-08-22,5460
291,2015-08-22,10252
306,2015-08-22,10844
323,2015-08-22,8112
184,2015-08-23,6292
101,2015-08-24,8904
105,2015-08-24,10844
110,2015-08-24,4628
111,2015-08-24,7208
112,2015-08-24,4912
113,2015-08-24,4536
115,2015-08-24,7544
117,2015-08-24,10476
118,2015-08-24,7928
122,2015-08-24,6632
123,2015-08-24,8812
124,2015-08-24,6332
125,2015-08-24,9588
127,2015-08-24,6372
128,2015-08-24,6748
134,2015-08-24,6580
138,2015-08-24,6416
139,2015-08-24,10680
140,2015-08-24,4852
141,2015-08-24,6292
143,2015-08-24,10036
152,2015-08-24,4520
154,2015-08-24,12296
155,2015-08-24,9064
159,2015-08-24,5720
163,2015-08-24,6848
168,2015-08-24,6160
170,2015-08-24,9684
173,2015-08-24,5468
180,2015-08-24,9476
182,2015-08-24,6676
125,2015-06-22,9552
126,2015-06-22,12288
127,2015-06-22,6472
128,2015-06-22,6772
134,2015-06-22,7500
138,2015-06-22,6528
139,2015-06-22,10060
140,2015-06-22,5228
141,2015-06-22,6500
143,2015-06-22,10008
152,2015-06-22,4876
155,2015-06-22,10484
159,2015-06-22,6068
163,2015-06-22,7160
168,2015-06-22,6104
170,2015-06-22,7736
173,2015-06-22,5204
180,2015-06-22,9824
182,2015-06-22,6604
183,2015-06-22,7992
184,2015-06-22,7388
189,2015-06-22,7108
191,2015-06-22,5484
192,2015-06-22,3960
193,2015-06-22,6612
196,2015-06-22,11296
197,2015-06-22,5440
200,2015-06-22,8004
206,2015-06-22,8784
207,2015-06-22,5760
211,2015-06-22,12068
213,2015-06-22,10312
218,2015-06-22,5476
221,2015-06-22,10920
222,2015-06-22,8304
227,2015-06-22,11520
229,2015-06-22,6616
230,2015-06-22,9292
231,2015-06-22,9380
236,2015-06-22,7344
254,2015-06-22,4940
257,2015-06-22,8248
262,2015-06-22,5220
266,2015-06-22,7116
267,2015-06-22,7068
268,2015-06-22,7272
272,2015-06-22,5452
278,2015-06-22,5724
291,2015-06-22,10964
306,2015-06-22,9124
323,2015-06-22,9072
101,2015-06-23,6976
105,2015-06-23,9072
110,2015-06-23,3964
111,2015-06-23,5924
112,2015-06-23,4460
113,2015-06-23,4116
115,2015-06-23,6180
117,2015-06-23,10244
118,2015-06-23,6460
122,2015-06-23,6008
123,2015-06-23,7212
124,2015-06-23,4848
125,2015-06-23,7704
126,2015-06-23,9808
127,2015-06-23,5324
128,2015-06-23,5940
134,2015-06-23,6440
138,2015-06-23,5488
139,2015-06-23,8388
221,2015-07-11,9124
222,2015-07-11,9944
227,2015-07-11,9096
229,2015-07-11,8304
230,2015-07-11,8776
231,2015-07-11,9844
236,2015-07-11,8024
254,2015-07-11,6600
257,2015-07-11,9924
262,2015-07-11,5252
266,2015-07-11,14868
267,2015-07-11,8256
268,2015-07-11,8384
272,2015-07-11,7440
278,2015-07-11,6416
291,2015-07-11,11476
306,2015-07-11,13356
323,2015-07-11,9472
123,2015-07-12,5812
154,2015-07-12,11260
192,2015-07-12,3556
101,2015-07-13,12664
105,2015-07-13,12236
110,2015-07-13,5024
111,2015-07-13,7384
112,2015-07-13,5432
113,2015-07-13,5036
115,2015-07-13,8372
117,2015-07-13,9964
118,2015-07-13,8168
122,2015-07-13,8324
123,2015-07-13,8968
124,2015-07-13,7560
125,2015-07-13,9916
126,2015-07-13,13076
127,2015-07-13,6576
128,2015-07-13,7308
134,2015-07-13,6960
138,2015-07-13,8180
139,2015-07-13,10588
140,2015-07-13,5216
141,2015-07-13,6104
143,2015-07-13,10424
152,2015-07-13,5052
154,2015-07-13,14156
155,2015-07-13,8820
159,2015-07-13,6304
163,2015-07-13,7720
168,2015-07-13,6340
170,2015-07-13,8140
173,2015-07-13,6068
180,2015-07-13,9644
182,2015-07-13,6808
183,2015-07-13,8136
184,2015-07-13,8144
189,2015-07-13,7436
191,2015-07-13,5868
192,2015-07-13,4132
193,2015-07-13,7932
196,2015-07-13,12812
197,2015-07-13,5912
200,2015-07-13,8520
206,2015-07-13,8672
207,2015-07-13,6288
211,2015-07-13,16684
213,2015-07-13,11004
218,2015-07-13,5852
221,2015-07-13,11056
222,2015-07-13,8884
291,2015-07-31,9728
306,2015-07-31,10284
323,2015-07-31,7664
101,2015-08-01,13480
105,2015-08-01,11252
110,2015-08-01,5776
111,2015-08-01,7252
112,2015-08-01,5780
113,2015-08-01,5572
115,2015-08-01,8240
117,2015-08-01,8596
118,2015-08-01,8596
122,2015-08-01,8420
123,2015-08-01,9448
124,2015-08-01,7852
125,2015-08-01,10208
126,2015-08-01,10596
127,2015-08-01,6452
128,2015-08-01,7908
134,2015-08-01,6748
138,2015-08-01,7400
139,2015-08-01,10928
140,2015-08-01,5824
141,2015-08-01,8056
143,2015-08-01,10596
152,2015-08-01,5788
154,2015-08-01,12888
155,2015-08-01,10896
159,2015-08-01,7300
163,2015-08-01,7452
168,2015-08-01,6408
170,2015-08-01,7552
173,2015-08-01,7096
180,2015-08-01,9376
182,2015-08-01,7048
183,2015-08-01,6860
184,2015-08-01,7300
189,2015-08-01,7160
191,2015-08-01,6104
192,2015-08-01,5304
193,2015-08-01,6844
196,2015-08-01,13256
197,2015-08-01,5808
200,2015-08-01,7872
206,2015-08-01,8272
207,2015-08-01,7128
211,2015-08-01,17568
213,2015-08-01,9900
218,2015-08-01,5364
221,2015-08-01,8792
222,2015-08-01,8880
227,2015-08-01,9116
229,2015-08-01,7420
230,2015-08-01,7824
231,2015-08-01,9644
236,2015-08-01,8680
254,2015-08-01,6568
257,2015-08-01,9020
262,2015-08-01,4784
266,2015-08-01,12832
267,2015-08-01,8312
268,2015-08-01,8056
272,2015-08-01,6992
278,2015-08-01,6088
291,2015-08-01,11288
306,2015-08-01,12784
323,2015-08-01,8688
134,2015-08-02,4920
266,2015-08-02,9092
183,2015-08-24,7944
184,2015-08-24,7288
189,2015-08-24,7192
191,2015-08-24,5540
192,2015-08-24,4320
193,2015-08-24,6916
196,2015-08-24,11768
197,2015-08-24,5408
200,2015-08-24,8568
206,2015-08-24,8724
207,2015-08-24,6120
211,2015-08-24,12636
213,2015-08-24,10448
218,2015-08-24,5352
221,2015-08-24,11096
222,2015-08-24,8608
227,2015-08-24,11336
229,2015-08-24,6836
230,2015-08-24,8884
231,2015-08-24,9256
236,2015-08-24,7304
254,2015-08-24,4912
257,2015-08-24,7960
262,2015-08-24,5556
266,2015-08-24,8300
267,2015-08-24,10068
268,2015-08-24,7844
272,2015-08-24,5832
278,2015-08-24,6004
291,2015-08-24,11552
306,2015-08-24,8708
323,2015-08-24,9432
101,2015-08-25,7320
105,2015-08-25,9036
110,2015-08-25,3576
111,2015-08-25,5732
112,2015-08-25,4276
113,2015-08-25,3768
115,2015-08-25,6420
117,2015-08-25,8868
118,2015-08-25,6392
122,2015-08-25,6096
123,2015-08-25,6756
124,2015-08-25,5280
125,2015-08-25,8108
127,2015-08-25,5204
128,2015-08-25,5824
134,2015-08-25,5452
138,2015-08-25,5472
139,2015-08-25,8760
140,2015-08-25,4240
141,2015-08-25,5504
143,2015-08-25,8732
152,2015-08-25,3896
154,2015-08-25,10092
155,2015-08-25,7772
159,2015-08-25,4816
163,2015-08-25,5848
168,2015-08-25,4704
170,2015-08-25,8540
173,2015-08-25,4236
180,2015-08-25,8152
182,2015-08-25,5304
183,2015-08-25,6836
184,2015-08-25,6604
189,2015-08-25,6156
191,2015-08-25,4500
192,2015-08-25,3700
193,2015-08-25,5632
196,2015-08-25,10304
140,2015-06-23,4076
141,2015-06-23,5676
143,2015-06-23,8176
152,2015-06-23,3776
155,2015-06-23,8616
159,2015-06-23,5100
163,2015-06-23,6168
168,2015-06-23,4992
170,2015-06-23,6968
173,2015-06-23,4564
180,2015-06-23,7964
182,2015-06-23,5256
183,2015-06-23,6800
184,2015-06-23,6160
189,2015-06-23,5696
191,2015-06-23,4708
192,2015-06-23,3724
193,2015-06-23,5856
196,2015-06-23,8876
197,2015-06-23,4940
200,2015-06-23,7304
206,2015-06-23,7632
207,2015-06-23,5108
211,2015-06-23,9768
213,2015-06-23,9564
218,2015-06-23,4916
221,2015-06-23,9200
222,2015-06-23,7360
227,2015-06-23,9492
229,2015-06-23,5732
230,2015-06-23,7516
231,2015-06-23,7656
236,2015-06-23,6104
254,2015-06-23,4308
257,2015-06-23,7992
262,2015-06-23,4428
266,2015-06-23,5960
267,2015-06-23,5964
268,2015-06-23,6700
272,2015-06-23,4912
278,2015-06-23,4852
291,2015-06-23,9528
306,2015-06-23,7016
323,2015-06-23,7640
101,2015-06-24,6620
105,2015-06-24,9576
110,2015-06-24,3972
111,2015-06-24,5772
112,2015-06-24,4420
113,2015-06-24,3944
115,2015-06-24,6704
117,2015-06-24,10092
118,2015-06-24,6736
122,2015-06-24,5300
123,2015-06-24,7008
124,2015-06-24,4680
125,2015-06-24,8024
126,2015-06-24,10520
127,2015-06-24,5464
128,2015-06-24,5648
134,2015-06-24,5908
138,2015-06-24,5456
139,2015-06-24,9040
140,2015-06-24,4108
141,2015-06-24,5876
143,2015-06-24,9248
152,2015-06-24,4096
155,2015-06-24,8988
159,2015-06-24,5096
163,2015-06-24,5764
227,2015-07-13,10468
229,2015-07-13,7348
230,2015-07-13,9548
231,2015-07-13,8860
236,2015-07-13,7952
254,2015-07-13,5344
257,2015-07-13,7880
262,2015-07-13,5696
266,2015-07-13,11056
267,2015-07-13,7576
268,2015-07-13,8820
272,2015-07-13,5940
278,2015-07-13,6328
291,2015-07-13,11224
306,2015-07-13,10308
323,2015-07-13,9276
101,2015-07-14,9468
105,2015-07-14,9624
110,2015-07-14,4032
111,2015-07-14,5904
112,2015-07-14,4480
113,2015-07-14,4008
115,2015-07-14,6960
117,2015-07-14,9096
118,2015-07-14,7228
122,2015-07-14,6924
123,2015-07-14,7684
124,2015-07-14,5668
125,2015-07-14,7948
126,2015-07-14,10744
127,2015-07-14,5680
128,2015-07-14,5940
134,2015-07-14,5668
138,2015-07-14,6736
139,2015-07-14,8964
140,2015-07-14,4336
141,2015-07-14,5860
143,2015-07-14,9108
152,2015-07-14,4148
154,2015-07-14,11832
155,2015-07-14,7884
159,2015-07-14,5272
163,2015-07-14,6048
168,2015-07-14,5188
